944,913,0.05709
913,947,0.07063
947,913,0.07063
913,974,0.06458
974,913,0.06458
912,931,0.03287
931,912,0.03287
912,945,0.06818
945,912,0.06818
912,958,0.07395
958,912,0.07395
912,997,0.0527
997,912,0.0527
911,925,0.02444
925,911,0.02444
911,960,0.02365
960,911,0.02365
910,976,0.01405
976,910,0.01405
909,966,0.02532
966,909,0.02532
909,968,0.04773
968,909,0.04773
909,995,0.04005
995,909,0.04005
908,988,0.06062
988,908,0.06062
907,934,0.0712
934,907,0.0712
907,981,0.05675
981,907,0.05675
906,919,0.05184
919,906,0.05184
906,929,0.03396
929,906,0.03396
906,949,0.02738
949,906,0.02738
906,982,0.05651
982,906,0.05651
905,939,0.0703
939,905,0.0703
904,923,0.06418
923,904,0.06418
904,946,0.05884
946,904,0.05884
904,948,0.03987
948,904,0.03987
904,987,0.03137
987,904,0.03137
904,990,0.05213
990,904,0.05213
902,928,0.05429
928,902,0.05429
901,919,0.05007
919,901,0.05007
901,954,0.06697
954,901,0.06697
900,940,0.07163
940,900,0.07163
899,909,0.03701
909,899,0.03701
899,966,0.02545
966,899,0.02545
899,984,0.06417
984,899,0.06417
899,995,0.02462
995,899,0.02462
898,917,0.0511
917,898,0.0511
898,964,0.06846
964,898,0.06846
897,913,0.03854
913,897,0.03854
897,933,0.0384
933,897,0.0384
897,944,0.03211
944,897,0.03211
897,947,0.03209
947,897,0.03209
897,974,0.05477
974,897,0.05477
897,998,0.05756
998,897,0.05756
896,983,0.05029
983,896,0.05029
895,897,0.04983
897,895,0.04983
895,913,0.0451
913,895,0.0451
895,947,0.07137
947,895,0.07137
894,965,0.04964
965,894,0.04964
892,977,0.03879
977,892,0.03879
891,952,0.06905
952,891,0.06905
890,907,0.03488
907,890,0.03488
890,959,0.05917
959,890,0.05917
889,930,0.05244
930,889,0.05244
889,996,0.05049
996,889,0.05049
888,890,0.06937
890,888,0.06937
888,959,0.02389
959,888,0.02389
887,892,0.04066
892,887,0.04066
887,898,0.04044
898,887,0.04044
887,917,0.05621
917,887,0.05621
887,964,0.05971
964,887,0.05971
886,894,0.02442
894,886,0.02442
886,965,0.0626
965,886,0.0626
885,936,0.07391
936,885,0.07391
885,937,0.07184
937,885,0.07184
884,911,0.04981
911,884,0.04981
884,925,0.02827
925,884,0.02827
884,960,0.04662
960,884,0.04662
883,891,0.07287
891,883,0.07287
883,911,0.02857
911,883,0.02857
883,925,0.05264
925,883,0.05264
883,960,0.04495
960,883,0.04495
882,895,0.03114
895,882,0.03114
882,897,0.04636
897,882,0.04636
882,913,0.01806
913,882,0.01806
882,944,0.07128
944,882,0.07128
881,923,0.0372
923,881,0.0372
881,969,0.02309
969,881,0.02309
881,987,0.06648
987,881,0.06648
881,990,0.06809
990,881,0.06809
879,941,0.04723
941,879,0.04723
878,920,0.04201
920,878,0.04201
878,922,0.05067
922,878,0.05067
878,981,0.04148
981,878,0.04148
878,997,0.06394
997,878,0.06394
877,882,0.03345
882,877,0.03345
877,895,0.01697
895,877,0.01697
877,897,0.0648
897,877,0.0648
877,913,0.05089
913,877,0.05089
876,900,0.06325
900,876,0.06325
876,940,0.06158
940,876,0.06158
875,956,0.04668
956,875,0.04668
875,964,0.04964
964,875,0.04964
874,886,0.03409
886,874,0.03409
874,894,0.04498
894,874,0.04498
874,905,0.05611
905,874,0.05611
873,982,0.05854
982,873,0.05854
872,970,0.04155
970,872,0.04155
871,962,0.07477
962,871,0.07477
870,906,0.05748
906,870,0.05748
870,929,0.03841
929,870,0.03841
870,982,0.06619
982,870,0.06619
869,909,0.05309
909,869,0.05309
869,921,0.069
921,869,0.069
869,968,0.07101
968,869,0.07101
869,995,0.05908
995,869,0.05908
868,940,0.0314
940,868,0.0314
867,985,0.06177
985,867,0.06177
866,924,0.04869
924,866,0.04869
866,975,0.02406
975,866,0.02406
866,978,0.00436
978,866,0.00436
865,916,0.03303
916,865,0.03303
865,950,0.04448
950,865,0.04448
864,905,0.07312
905,864,0.07312
863,876,0.06491
876,863,0.06491
862,967,0.029
967,862,0.029
861,974,0.07324
974,861,0.07324
860,890,0.07415
890,860,0.07415
860,907,0.06759
907,860,0.06759
860,932,0.03411
932,860,0.03411
860,934,0.00536
934,860,0.00536
859,871,0.0389
871,859,0.0389
859,891,0.06291
891,859,0.06291
858,892,0.04445
892,858,0.04445
858,977,0.02819
977,858,0.02819
858,992,0.05661
992,858,0.05661
857,908,0.06021
908,857,0.06021
856,875,0.05754
875,856,0.05754
856,953,0.06917
953,856,0.06917
856,956,0.06463
956,856,0.06463
856,964,0.06773
964,856,0.06773
855,883,0.07222
883,855,0.07222
855,884,0.06073
884,855,0.06073
855,911,0.059
911,855,0.059
855,925,0.06299
925,855,0.06299
855,926,0.0475
926,855,0.0475
854,889,0.07398
889,854,0.07398
854,924,0.07065
924,854,0.07065
853,877,0.05421
877,853,0.05421
853,895,0.07042
895,853,0.07042
853,920,0.041
920,853,0.041
852,901,0.02406
901,852,0.02406
852,919,0.07154
919,852,0.07154
852,954,0.05513
954,852,0.05513
851,910,0.03506
910,851,0.03506
851,921,0.07023
921,851,0.07023
851,976,0.04478
976,851,0.04478
851,989,0.0509
989,851,0.0509
850,852,0.04171
852,850,0.04171
850,901,0.04185
901,850,0.04185
850,919,0.05604
919,850,0.05604
850,949,0.06845
949,850,0.06845
850,954,0.03218
954,850,0.03218
849,951,0.06972
951,849,0.06972
848,893,0.07471
893,848,0.07471
846,923,0.06974
923,846,0.06974
846,946,0.0584
946,846,0.0584
846,990,0.06177
990,846,0.06177
845,861,0.06191
861,845,0.06191
845,915,0.0193
915,845,0.0193
844,866,0.03424
866,844,0.03424
844,924,0.04632
924,844,0.04632
844,975,0.05768
975,844,0.05768
844,978,0.03427
978,844,0.03427
843,863,0.04521
863,843,0.04521
843,876,0.02672
876,843,0.02672
841,930,0.04375
930,841,0.04375
841,996,0.04736
996,841,0.04736
840,855,0.04726
855,840,0.04726
840,883,0.02672
883,840,0.02672
840,884,0.0708
884,840,0.0708
840,891,0.07247
891,840,0.07247
840,911,0.03118
911,840,0.03118
840,925,0.05243
925,840,0.05243
840,926,0.06027
926,840,0.06027
840,960,0.05467
960,840,0.05467
839,899,0.06224
899,839,0.06224
839,973,0.05214
973,839,0.05214
839,984,0.01299
984,839,0.01299
839,986,0.03806
986,839,0.03806
839,995,0.0714
995,839,0.0714
838,880,0.05879
880,838,0.05879
838,903,0.05996
903,838,0.05996
837,889,0.0713
889,837,0.0713
837,961,0.07242
961,837,0.07242
837,996,0.04234
996,837,0.04234
836,839,0.06119
839,836,0.06119
836,984,0.05859
984,836,0.05859
836,986,0.0237
986,836,0.0237
835,862,0.05968
862,835,0.05968
835,967,0.06296
967,835,0.06296
833,888,0.02748
888,833,0.02748
833,890,0.04744
890,833,0.04744
833,907,0.07495
907,833,0.07495
833,959,0.01202
959,833,0.01202
832,842,0.02813
842,832,0.02813
832,975,0.07243
975,832,0.07243
831,851,0.06697
851,831,0.06697
831,910,0.03604
910,831,0.03604
831,976,0.02274
976,831,0.02274
830,874,0.02388
874,830,0.02388
830,886,0.05615
886,830,0.05615
830,894,0.06883
894,830,0.06883
830,905,0.04209
905,830,0.04209
829,837,0.06878
837,829,0.06878
829,841,0.02245
841,829,0.02245
829,889,0.07328
889,829,0.07328
829,930,0.05822
930,829,0.05822
829,996,0.03179
996,829,0.03179
828,955,0.03996
955,828,0.03996
827,854,0.03016
854,827,0.03016
827,889,0.07252
889,827,0.07252
825,905,0.04301
905,825,0.04301
825,939,0.0515
939,825,0.0515
825,953,0.06519
953,825,0.06519
824,850,0.05174
850,824,0.05174
824,852,0.03845
852,824,0.03845
824,901,0.01483
901,824,0.01483
824,919,0.04214
919,824,0.04214
823,843,0.06075
843,823,0.06075
823,863,0.06523
863,823,0.06523
823,876,0.04935
876,823,0.04935
823,900,0.02344
900,823,0.02344
822,879,0.05936
879,822,0.05936
822,941,0.01505
941,822,0.01505
821,874,0.0536
874,821,0.0536
821,886,0.03636
886,821,0.03636
821,894,0.01194
894,821,0.01194
821,965,0.04684
965,821,0.04684
820,912,0.06077
912,820,0.06077
820,931,0.02799
931,820,0.02799
820,958,0.06404
958,820,0.06404
819,881,0.06534
881,819,0.06534
819,904,0.03021
904,819,0.03021
819,923,0.03646
923,819,0.03646
819,946,0.03616
946,819,0.03616
819,948,0.05648
948,819,0.05648
819,987,0.04227
987,819,0.04227
819,990,0.02339
990,819,0.02339
818,859,0.06296
859,818,0.06296
818,871,0.04344
871,818,0.04344
818,962,0.03215
962,818,0.03215
817,912,0.03353
912,817,0.03353
817,931,0.05626
931,817,0.05626
817,935,0.07028
935,817,0.07028
817,943,0.06469
943,817,0.06469
817,945,0.04295
945,817,0.04295
817,997,0.06258
997,817,0.06258
816,846,0.04014
846,816,0.04014
816,918,0.0448
918,816,0.0448
816,927,0.06032
927,816,0.06032
816,946,0.07065
946,816,0.07065
816,952,0.05008
952,816,0.05008
816,994,0.05911
994,816,0.05911
815,902,0.06735
902,815,0.06735
815,980,0.05106
980,815,0.05106
814,822,0.04567
822,814,0.04567
814,941,0.06063
941,814,0.06063
814,963,0.06589
963,814,0.06589
813,868,0.06315
868,813,0.06315
812,831,0.0197
831,812,0.0197
812,851,0.07464
851,812,0.07464
812,910,0.04995
910,812,0.04995
812,976,0.03595
976,812,0.03595
811,935,0.05002
935,811,0.05002
811,943,0.06268
943,811,0.06268
810,824,0.05537
824,810,0.05537
810,852,0.0398
852,810,0.0398
810,863,0.04856
863,810,0.04856
810,901,0.04888
901,810,0.04888
809,825,0.06315
825,809,0.06315
809,830,0.06072
830,809,0.06072
809,864,0.04423
864,809,0.04423
809,905,0.02941
905,809,0.02941
809,939,0.06801
939,809,0.06801
808,824,0.0656
824,808,0.0656
808,906,0.04336
906,808,0.04336
808,919,0.02856
919,808,0.02856
808,929,0.04272
929,808,0.04272
808,949,0.05998
949,808,0.05998
808,982,0.03253
982,808,0.03253
807,972,0.02055
972,807,0.02055
806,817,0.06756
817,806,0.06756
806,878,0.07083
878,806,0.07083
806,912,0.04886
912,806,0.04886
806,922,0.04892
922,806,0.04892
806,981,0.0727
981,806,0.0727
806,997,0.01676
997,806,0.01676
805,814,0.04254
814,805,0.04254
804,872,0.0477
872,804,0.0477
804,948,0.05106
948,804,0.05106
804,987,0.06532
987,804,0.06532
803,881,0.0701
881,803,0.0701
803,969,0.04701
969,803,0.04701
803,970,0.04201
970,803,0.04201
802,983,0.04903
983,802,0.04903
801,860,0.03185
860,801,0.03185
801,890,0.0647
890,801,0.0647
801,907,0.07395
907,801,0.07395
801,932,0.05301
932,801,0.05301
801,934,0.03616
934,801,0.03616
801,973,0.05818
973,801,0.05818
800,827,0.04595
827,800,0.04595
800,854,0.01693
854,800,0.01693
800,924,0.05634
924,800,0.05634
799,809,0.03319
809,799,0.03319
799,825,0.04149
825,799,0.04149
799,864,0.05685
864,799,0.05685
799,905,0.03718
905,799,0.03718
799,939,0.0357
939,799,0.0357
798,818,0.05168
818,798,0.05168
798,859,0.03802
859,798,0.03802
798,871,0.00824
871,798,0.00824
797,802,0.0476
802,797,0.0476
797,830,0.05217
830,797,0.05217
797,874,0.06422
874,797,0.06422
796,834,0.05698
834,796,0.05698
795,916,0.06779
916,795,0.06779
795,950,0.05019
950,795,0.05019
795,977,0.05807
977,795,0.05807
795,992,0.07146
992,795,0.07146
794,848,0.07418
848,794,0.07418
794,937,0.06707
937,794,0.06707
793,832,0.05167
832,793,0.05167
793,866,0.04735
866,793,0.04735
793,975,0.03493
975,793,0.03493
793,978,0.04567
978,793,0.04567
792,848,0.04852
848,792,0.04852
792,893,0.02626
893,792,0.02626
791,867,0.0469
867,791,0.0469
790,845,0.05458
845,790,0.05458
790,861,0.03531
861,790,0.03531
790,915,0.0642
915,790,0.0642
790,974,0.04779
974,790,0.04779
789,836,0.06684
836,789,0.06684
789,839,0.01003
839,789,0.01003
789,899,0.06032
899,789,0.06032
789,973,0.0423
973,789,0.0423
789,984,0.02287
984,789,0.02287
789,986,0.04317
986,789,0.04317
789,995,0.06611
995,789,0.06611
788,803,0.02928
803,788,0.02928
788,872,0.06988
872,788,0.06988
788,969,0.07373
969,788,0.07373
788,970,0.03216
970,788,0.03216
787,870,0.04439
870,787,0.04439
786,887,0.01898
887,786,0.01898
786,892,0.03585
892,786,0.03585
786,898,0.05483
898,786,0.05483
786,917,0.07486
917,786,0.07486
786,964,0.04885
964,786,0.04885
786,977,0.07171
977,786,0.07171
785,820,0.02927
820,785,0.02927
785,931,0.0523
931,785,0.0523
785,958,0.05687
958,785,0.05687
784,808,0.07481
808,784,0.07481
784,850,0.05672
850,784,0.05672
784,906,0.04794
906,784,0.04794
784,919,0.06186
919,784,0.06186
784,949,0.02072
949,784,0.02072
784,954,0.07207
954,784,0.07207
783,807,0.01378
807,783,0.01378
783,972,0.03186
972,783,0.03186
782,794,0.05188
794,782,0.05188
782,848,0.0478
848,782,0.0478
782,951,0.03947
951,782,0.03947
781,802,0.04819
802,781,0.04819
781,908,0.06675
908,781,0.06675
781,914,0.04711
914,781,0.04711
781,983,0.02798
983,781,0.02798
781,988,0.04285
988,781,0.04285
780,788,0.03882
788,780,0.03882
780,803,0.06547
803,780,0.06547
780,872,0.04756
872,780,0.04756
780,970,0.03679
970,780,0.03679
780,980,0.07081
980,780,0.07081
779,942,0.04688
942,779,0.04688
779,979,0.05227
979,779,0.05227
779,993,0.00532
993,779,0.00532
778,799,0.01555
799,778,0.01555
778,809,0.04523
809,778,0.04523
778,825,0.04947
825,778,0.04947
778,864,0.0568
864,778,0.0568
778,905,0.05273
905,778,0.05273
778,939,0.02329
939,778,0.02329
777,786,0.05991
786,777,0.05991
777,795,0.0561
795,777,0.0561
777,875,0.07386
875,777,0.07386
777,892,0.05966
892,777,0.05966
777,964,0.07137
964,777,0.07137
777,977,0.06209
977,777,0.06209
776,784,0.05087
784,776,0.05087
776,808,0.06678
808,776,0.06678
776,824,0.04307
824,776,0.04307
776,850,0.01698
850,776,0.01698
776,852,0.04714
852,776,0.04714
776,901,0.03776
901,776,0.03776
776,906,0.07213
906,776,0.07213
776,919,0.03915
919,776,0.03915
776,949,0.0579
949,776,0.0579
776,954,0.04885
954,776,0.04885
775,789,0.02137
789,775,0.02137
775,836,0.07444
836,775,0.07444
775,839,0.01685
839,775,0.01685
775,899,0.048
899,775,0.048
775,966,0.06666
966,775,0.06666
775,973,0.06057
973,775,0.06057
775,984,0.01631
984,775,0.01631
775,986,0.05255
986,775,0.05255
775,995,0.06132
995,775,0.06132
773,790,0.05886
790,773,0.05886
773,845,0.04764
845,773,0.04764
773,915,0.03557
915,773,0.03557
771,811,0.04471
811,771,0.04471
771,932,0.06779
932,771,0.06779
770,936,0.06957
936,770,0.06957
769,818,0.05751
818,769,0.05751
769,871,0.07412
871,769,0.07412
769,880,0.03854
880,769,0.03854
769,962,0.05518
962,769,0.05518
768,781,0.02741
781,768,0.02741
768,802,0.065
802,768,0.065
768,908,0.04048
908,768,0.04048
768,914,0.05048
914,768,0.05048
768,983,0.05515
983,768,0.05515
768,988,0.03282
988,768,0.03282
767,860,0.05435
860,767,0.05435
767,907,0.07467
907,767,0.07467
767,922,0.06792
922,767,0.06792
767,932,0.06413
932,767,0.06413
767,934,0.05155
934,767,0.05155
767,981,0.07011
981,767,0.07011
766,833,0.04075
833,766,0.04075
766,888,0.02784
888,766,0.02784
766,890,0.06306
890,766,0.06306
766,959,0.04502
959,766,0.04502
765,815,0.03521
815,765,0.03521
765,980,0.01596
980,765,0.01596
764,783,0.03675
783,764,0.03675
764,807,0.02523
807,764,0.02523
764,972,0.00489
972,764,0.00489
763,793,0.05711
793,763,0.05711
763,800,0.06138
800,763,0.06138
763,844,0.049
844,763,0.049
763,866,0.02545
866,763,0.02545
763,924,0.03525
924,763,0.03525
763,975,0.02232
975,763,0.02232
763,978,0.02967
978,763,0.02967
762,778,0.03898
778,762,0.03898
762,799,0.03893
799,762,0.03893
762,809,0.06941
809,762,0.06941
762,825,0.02323
825,762,0.02323
762,905,0.05806
905,762,0.05806
762,939,0.03165
939,762,0.03165
762,953,0.05797
953,762,0.05797
761,762,0.0743
762,761,0.0743
761,953,0.05106
953,761,0.05106
760,761,0.06923
761,760,0.06923
760,771,0.07119
771,760,0.07119
760,898,0.05001
898,760,0.05001
760,917,0.06783
917,760,0.06783
759,765,0.05475
765,759,0.05475
759,780,0.02415
780,759,0.02415
759,788,0.05976
788,759,0.05976
759,872,0.06032
872,759,0.06032
759,970,0.0606
970,759,0.0606
759,980,0.05329
980,759,0.05329
757,766,0.05035
766,757,0.05035
757,801,0.0648
801,757,0.0648
757,890,0.07304
890,757,0.07304
757,973,0.05225
973,757,0.05225
756,805,0.06751
805,756,0.06751
756,814,0.06723
814,756,0.06723
756,904,0.07496
904,756,0.07496
756,963,0.02984
963,756,0.02984
755,855,0.05581
855,755,0.05581
755,926,0.029
926,755,0.029
755,994,0.07282
994,755,0.07282
754,847,0.06709
847,754,0.06709
753,833,0.07446
833,753,0.07446
753,890,0.03915
890,753,0.03915
753,907,0.00895
907,753,0.00895
753,981,0.05199
981,753,0.05199
752,771,0.05892
771,752,0.05892
752,801,0.06002
801,752,0.06002
752,860,0.04651
860,752,0.04651
752,932,0.01379
932,752,0.01379
752,934,0.04271
934,752,0.04271
751,787,0.05605
787,751,0.05605
751,870,0.03825
870,751,0.03825
751,906,0.0579
906,751,0.0579
751,929,0.06124
929,751,0.06124
751,949,0.06871
949,751,0.06871
750,782,0.05254
782,750,0.05254
750,792,0.04353
792,750,0.04353
750,794,0.05747
794,750,0.05747
750,848,0.02578
848,750,0.02578
750,893,0.06638
893,750,0.06638
749,760,0.0157
760,749,0.0157
749,761,0.06766
761,749,0.06766
749,898,0.03522
898,749,0.03522
749,917,0.06279
917,749,0.06279
748,764,0.06651
764,748,0.06651
748,783,0.02999
783,748,0.02999
748,807,0.0419
807,748,0.0419
748,972,0.06165
972,748,0.06165
747,798,0.06255
798,747,0.06255
747,813,0.04401
813,747,0.04401
747,826,0.05246
826,747,0.05246
747,859,0.07304
859,747,0.07304
747,871,0.07079
871,747,0.07079
746,763,0.06379
763,746,0.06379
746,793,0.01093
793,746,0.01093
746,832,0.05809
832,746,0.05809
746,866,0.04993
866,746,0.04993
746,975,0.04237
975,746,0.04237
746,978,0.04739
978,746,0.04739
745,815,0.07397
815,745,0.07397
745,829,0.06607
829,745,0.06607
745,841,0.0703
841,745,0.0703
745,902,0.02088
902,745,0.02088
745,928,0.0731
928,745,0.0731
744,795,0.05478
795,744,0.05478
744,916,0.05976
916,744,0.05976
744,992,0.04489
992,744,0.04489
743,750,0.04093
750,743,0.04093
743,792,0.03379
792,743,0.03379
743,848,0.06121
848,743,0.06121
743,893,0.03918
893,743,0.03918
742,800,0.06813
800,742,0.06813
742,854,0.06823
854,742,0.06823
742,889,0.05849
889,742,0.05849
742,930,0.0333
930,742,0.0333
741,868,0.02569
868,741,0.02569
741,876,0.06676
876,741,0.06676
741,940,0.00727
940,741,0.00727
740,749,0.02577
749,740,0.02577
740,760,0.03081
760,740,0.03081
740,761,0.04198
761,740,0.04198
740,898,0.05046
898,740,0.05046
739,779,0.04111
779,739,0.04111
739,942,0.02589
942,739,0.02589
739,979,0.02179
979,739,0.02179
739,993,0.03733
993,739,0.03733
738,741,0.04227
741,738,0.04227
738,826,0.04945
826,738,0.04945
738,868,0.05102
868,738,0.05102
738,940,0.04717
940,738,0.04717
737,739,0.07018
739,737,0.07018
737,951,0.07337
951,737,0.07337
736,757,0.00898
757,736,0.00898
736,766,0.04162
766,736,0.04162
736,801,0.06715
801,736,0.06715
736,833,0.07322
833,736,0.07322
736,888,0.06908
888,736,0.06908
736,890,0.06708
890,736,0.06708
736,973,0.06075
973,736,0.06075
735,950,0.06595
950,735,0.06595
734,791,0.04852
791,734,0.04852
734,918,0.04472
918,734,0.04472
734,927,0.05291
927,734,0.05291
734,994,0.06209
994,734,0.06209
733,835,0.05766
835,733,0.05766
733,862,0.01518
862,733,0.01518
733,967,0.0141
967,733,0.0141
732,770,0.04671
770,732,0.04671
731,747,0.06793
747,731,0.06793
731,769,0.06495
769,731,0.06495
731,798,0.03302
798,731,0.03302
731,813,0.06109
813,731,0.06109
731,818,0.06503
818,731,0.06503
731,859,0.07095
859,731,0.07095
731,871,0.03481
871,731,0.03481
730,885,0.01236
885,730,0.01236
730,936,0.06293
936,730,0.06293
729,773,0.05466
773,729,0.05466
729,933,0.06798
933,729,0.06798
729,944,0.0715
944,729,0.0715
729,974,0.06714
974,729,0.06714
729,998,0.06102
998,729,0.06102
728,821,0.06288
821,728,0.06288
728,825,0.06398
825,728,0.06398
728,856,0.07151
856,728,0.07151
728,894,0.07196
894,728,0.07196
728,953,0.06236
953,728,0.06236
727,761,0.0662
761,727,0.0662
727,762,0.04297
762,727,0.04297
727,778,0.03786
778,727,0.03786
727,799,0.05152
799,727,0.05152
727,825,0.06501
825,727,0.06501
727,939,0.0162
939,727,0.0162
726,731,0.03648
731,726,0.03648
726,769,0.03213
769,726,0.03213
726,798,0.04783
798,726,0.04783
726,818,0.04085
818,726,0.04085
726,871,0.04253
871,726,0.04253
726,880,0.0602
880,726,0.0602
726,962,0.05716
962,726,0.05716
725,855,0.07438
855,725,0.07438
725,884,0.06398
884,725,0.06398
724,749,0.05769
749,724,0.05769
724,760,0.07052
760,724,0.07052
724,786,0.03859
786,724,0.03859
724,887,0.02003
887,724,0.02003
724,892,0.05663
892,724,0.05663
724,898,0.02573
898,724,0.02573
724,917,0.03997
917,724,0.03997
724,964,0.07077
964,724,0.07077
723,819,0.01077
819,723,0.01077
723,846,0.07453
846,723,0.07453
723,881,0.06229
881,723,0.06229
723,904,0.04087
904,723,0.04087
723,923,0.02923
923,723,0.02923
723,946,0.02968
946,723,0.02968
723,948,0.06576
948,723,0.06576
723,987,0.05116
987,723,0.05116
723,990,0.01353
990,723,0.01353
722,739,0.07203
739,722,0.07203
722,764,0.04521
764,722,0.04521
722,783,0.06669
783,722,0.06669
722,807,0.05337
807,722,0.05337
722,849,0.05567
849,722,0.05567
722,942,0.0526
942,722,0.0526
722,972,0.04702
972,722,0.04702
722,979,0.05083
979,722,0.05083
721,787,0.04371
787,721,0.04371
721,841,0.06255
841,721,0.06255
721,930,0.06661
930,721,0.06661
719,797,0.06246
797,719,0.06246
719,802,0.0607
802,719,0.0607
719,896,0.0524
896,719,0.0524
719,983,0.0526
983,719,0.0526
718,752,0.05185
752,718,0.05185
718,767,0.04135
767,718,0.04135
718,771,0.0654
771,718,0.0654
718,811,0.04882
811,718,0.04882
718,860,0.05998
860,718,0.05998
718,932,0.04492
932,718,0.04492
718,934,0.0548
934,718,0.0548
718,935,0.07471
935,718,0.07471
717,758,0.02019
758,717,0.02019
717,779,0.07116
779,717,0.07116
716,811,0.07025
811,716,0.07025
716,917,0.05586
917,716,0.05586
716,935,0.04582
935,716,0.04582
716,943,0.04624
943,716,0.04624
716,945,0.06861
945,716,0.06861
715,938,0.02871
938,715,0.02871
715,961,0.05478
961,715,0.05478
715,991,0.02364
991,715,0.02364
714,720,0.04604
720,714,0.04604
714,805,0.06019
805,714,0.06019
713,725,0.04145
725,713,0.04145
713,971,0.0473
971,713,0.0473
712,744,0.06072
744,712,0.06072
712,865,0.04509
865,712,0.04509
712,916,0.01883
916,712,0.01883
712,950,0.06934
950,712,0.06934
711,733,0.06334
733,711,0.06334
711,827,0.07116
827,711,0.07116
711,835,0.00757
835,711,0.00757
711,862,0.0664
862,711,0.0664
711,967,0.06746
967,711,0.06746
710,785,0.07443
785,710,0.07443
710,817,0.04993
817,710,0.04993
710,820,0.04559
820,710,0.04559
710,912,0.05282
912,710,0.05282
710,931,0.04018
931,710,0.04018
710,935,0.07487
935,710,0.07487
710,943,0.06303
943,710,0.06303
710,945,0.03974
945,710,0.03974
709,711,0.03779
711,709,0.03779
709,835,0.03413
835,709,0.03413
709,862,0.07156
862,709,0.07156
708,744,0.04019
744,708,0.04019
708,795,0.05222
795,708,0.05222
708,858,0.05254
858,708,0.05254
708,977,0.04214
977,708,0.04214
708,992,0.02
992,708,0.02
707,728,0.04424
728,707,0.04424
707,762,0.03709
762,707,0.03709
707,778,0.06898
778,707,0.06898
707,799,0.06115
799,707,0.06115
707,825,0.01974
825,707,0.01974
707,905,0.05591
905,707,0.05591
707,939,0.06829
939,707,0.06829
707,953,0.05699
953,707,0.05699
706,766,0.04878
766,706,0.04878
706,833,0.05198
833,706,0.05198
706,888,0.02755
888,706,0.02755
706,947,0.06759
947,706,0.06759
706,959,0.04362
959,706,0.04362
706,998,0.06684
998,706,0.06684
705,719,0.05844
719,705,0.05844
705,768,0.0583
768,705,0.0583
705,781,0.03327
781,705,0.03327
705,802,0.06161
802,705,0.06161
705,896,0.04335
896,705,0.04335
705,914,0.04586
914,705,0.04586
705,983,0.01262
983,705,0.01262
705,988,0.05764
988,705,0.05764
704,723,0.03215
723,704,0.03215
704,819,0.02229
819,704,0.02229
704,904,0.01174
904,704,0.01174
704,923,0.05843
923,704,0.05843
704,946,0.04726
946,704,0.04726
704,948,0.04997
948,704,0.04997
704,987,0.03935
987,704,0.03935
704,990,0.04199
990,704,0.04199
703,747,0.06998
747,703,0.06998
703,798,0.05474
